#Bump,Camber,Caster,Toe,SteerAngle,SteerRack-0.0010499984250007055,0.0,0.0,0.0,nan,0.0
-----------------------------------------0.019939198829799352,-0.008830750486671122,7.511306595175255e-05,-0.02911653532847461,-0.0006210739923140066,0.0
-----------------------------------------0.020987402267805585,-0.007417649691958152,-7.508993843035241e-05,-0.03569115335064636,-0.000633556355121,0.0
-----------------------------------------0.022035416819333076,-0.009706228791573514,1.6504266621240717e-05,-0.02865270139505539,-0.000613372940578365,0.0
-----------------------------------------0.02308323305225777,-0.00818808536425022,-0.00014388440786180522,-0.03489941594074702,-0.0006222219686621681,0.0
-----------------------------------------0.02413084153624097,-0.010388410971602266,-3.8441128505265626e-05,-0.027592050938874683,-0.0005941970988575518,0.0
-----------------------------------------0.02517823284281322,-0.008797573121695618,-0.0002034168254608192,-0.03361746538058267,-0.0006054406737588281,0.0
-----------------------------------------0.026225397545459838,-0.010943503436092074,-7.96914989170736e-05,-0.026144334790693582,-0.000574862102919232,0.0
-----------------------------------------0.027272326219705413,-0.009312640705963741,-0.0002474452848951384,-0.03204372793595032,-0.0005913566853116478,0.0
-----------------------------------------0.028319009443199258,-0.011435146857434967,-0.00010461343728017886,-0.024493410947153734,-0.0005603786341417426,0.0
-----------------------------------------0.029365437795799264,-0.00979223964475625,-0.00027575749537493634,-0.030346183366138438,-0.0005829343562188769,0.0
-----------------------------------------0.030411601859657328,-0.011915734566112066,-0.00011506950521041869,-0.022789699954173057,-0.0005518768156331725,0.0
-----------------------------------------0.03145749221930377,-0.010281511334416566,-0.0002913161415601537,-0.028657483579263995,-0.0005803514072118989,0.0
-----------------------------------------0.03250309946173274,-0.012422534233724964,-0.00011485572687559034,-0.02114750233375753,-0.0005487322974384362,0.0
-----------------------------------------0.03354841417648594,-0.010810012785149044,-0.000298082402291682,-0.027074130946800477,-0.0005827726268118025,0.0
-----------------------------------------0.03459342695573802,-0.01297764030115464,-0.00010797588698633334,-0.01964577087935618,-0.0005499298825355144,0.0
-----------------------------------------0.03563812839438084,-0.011393044603933125,-0.00029971891678286217,-0.02565860251331935,-0.0005893308387208796,0.0
