#time,V_x,k,SlipAngle,LateralForce,DynamicS,AbsVy,
1912,[1.50309882e-10],10000,[0.],0.0,[0.]
1913,[1.21878038e-10],10000,[0.],0.0,[0.]
1914,[9.88281626e-11],10000,[0.],0.0,[0.]
1915,[8.01406761e-11],10000,[0.],0.0,[0.]
1916,[6.49890105e-11],10000,[0.],0.0,[0.]
1917,[5.27041594e-11],10000,[0.],0.0,[0.]
1918,[4.27430605e-11],10000,[0.],0.0,[0.]
1919,[3.46653853e-11],10000,[0.],0.0,[0.]
1920,[2.81155366e-11],10000,[0.],0.0,[0.]
1921,[2.28039296e-11],10000,[0.],0.0,[0.]
1922,[1.84963588e-11],10000,[0.],0.0,[0.]
1923,[1.50028997e-11],10000,[0.],0.0,[0.]
1924,[1.21696048e-11],10000,[0.],0.0,[0.]
1925,[9.871856e-12],10000,[0.],0.0,[0.]
1926,[8.00809966e-12],10000,[0.],0.0,[0.]
1927,[6.49626766e-12],10000,[0.],0.0,[0.]
1928,[5.27007962e-12],10000,[0.],0.0,[0.]
1929,[4.27540045e-12],10000,[0.],0.0,[0.]
1930,[3.46866312e-12],10000,[0.],0.0,[0.]
1931,[2.45791921e-12],10000,[0.],0.0,[0.]
1932,[2.00702183e-12],10000,[0.],0.0,[0.]
1933,[1.67910904e-12],10000,[0.],0.0,[0.]
1934,[1.40986201e-12],10000,[0.],0.0,[0.]
1935,[1.18425393e-12],10000,[0.],0.0,[0.]
1936,[9.946201e-13],10000,[0.],0.0,[0.]
1937,[8.35005047e-13],10000,[0.],0.0,[0.]
1938,[7.0141146e-13],10000,[0.],0.0,[0.]
1939,[5.88751508e-13],10000,[0.],0.0,[0.]
1940,[4.9409594e-13],10000,[0.],0.0,[0.]
1941,[4.14630393e-13],10000,[0.],0.0,[0.]
1942,[3.4775895e-13],10000,[0.],0.0,[0.]
1943,[2.91921077e-13],10000,[0.],0.0,[0.]
1944,[2.44812089e-13],10000,[0.],0.0,[0.]
1945,[2.05369189e-13],10000,[0.],0.0,[0.]
1946,[1.72172497e-13],10000,[0.],0.0,[0.]
1947,[1.44396747e-13],10000,[0.],0.0,[0.]
1948,[1.21046972e-13],10000,[0.],0.0,[0.]
1949,[1.01430993e-13],10000,[0.],0.0,[0.]
1950,[8.50834772e-14],10000,[0.],0.0,[0.]
1951,[7.14085719e-14],10000,[0.],0.0,[0.]
1952,[5.97711647e-14],10000,[0.],0.0,[0.]
1953,[5.01035586e-14],10000,[0.],0.0,[0.]
1954,[4.19713989e-14],10000,[0.],0.0,[0.]
1955,[3.5149106e-14],10000,[0.],0.0,[0.]
1956,[2.94871178e-14],10000,[0.],0.0,[0.]
1957,[2.47348185e-14],10000,[0.],0.0,[0.]
1958,[2.08441669e-14],10000,[0.],0.0,[0.]
1959,[1.73186254e-14],10000,[0.],0.0,[0.]
1960,[1.46665383e-14],10000,[0.],0.0,[0.]
1961,[1.20996508e-14],10000,[0.],0.0,[0.]
1962,[1.02179758e-14],10000,[0.],0.0,[0.]
1963,[8.57846182e-15],10000,[0.],0.0,[0.]
1964,[7.13097075e-15],10000,[0.],0.0,[0.]
1965,[6.07078037e-15],10000,[0.],0.0,[0.]
1966,[6.07078037e-15],10000,[0.],0.0,[0.]
1967,[-0.01147335],10000,[-0.],0.0,[0.]
1968,[-0.02078506],10000,[-0.],0.0,[0.]
1969,[-0.01811407],10000,[-0.],0.0,[0.]
1970,[-0.01591827],10000,[-0.],0.0,[0.]
1971,[0.],10000,[-0.],0.0,[0.]
1972,[0.00348921],10000,[0.],0.0,[0.]
1973,[0.0094692],10000,[0.],0.0,[0.]
1974,[-0.01534221],10000,[-0.],0.0,[0.]
1975,[-0.00774996],10000,[-0.],0.0,[0.]
1976,[0.00900302],10000,[0.],0.0,[0.]
1977,[0.03296378],10000,[0.],0.0,[0.]
1978,[0.03316572],10000,[0.],0.0,[0.]
1979,[0.07900718],10000,[0.],0.0,[0.]
1980,[0.],10000,[0.],0.0,[0.]
1981,[-0.0002155],10000,[-0.],0.0,[0.]
1982,[-0.01184189],10000,[-0.],0.0,[0.]
1983,[-0.0125551],10000,[-0.],0.0,[0.]
1984,[-0.0085663],10000,[-0.],0.0,[0.]
1985,[-0.00915465],10000,[-0.],0.0,[0.]
1986,[-0.00810162],10000,[-0.],0.0,[0.]
1987,[-0.0068342],10000,[-0.],0.0,[0.]
1988,[-0.00566792],10000,[-0.],0.0,[0.]
1989,[-0.00466376],10000,[-0.],0.0,[0.]
1990,[-0.00382051],10000,[-0.],0.0,[0.]
1991,[-0.00312105],10000,[-0.],0.0,[0.]
1992,[-0.00254504],10000,[-0.],0.0,[0.]
1993,[-0.00207285],10000,[-0.],0.0,[0.]
1994,[-0.00168692],10000,[-0.],0.0,[0.]
1995,[-0.00137213],10000,[-0.],0.0,[0.]
1996,[-0.00111569],10000,[-0.],0.0,[0.]
1997,[-0.00090697],10000,[-0.],0.0,[0.]
1998,[-0.00073718],10000,[-0.],0.0,[0.]
1999,[-0.00059913],10000,[-0.],0.0,[0.]
2000,[-0.00048689],10000,[-0.],0.0,[0.]
2001,[-0.00039567],10000,[-0.],0.0,[0.]
2002,[-0.00032152],10000,[-0.],0.0,[0.]
2003,[-0.00026127],10000,[-0.],0.0,[0.]
2004,[-0.00021231],10000,[-0.],0.0,[0.]
2005,[-0.00017252],10000,[-0.],0.0,[0.]
2006,[-0.00014019],10000,[-0.],0.0,[0.]
2007,[-0.00011391],10000,[-0.],0.0,[0.]
2008,[-9.25637578e-05],10000,[-0.],0.0,[0.]
2009,[-7.52156636e-05],10000,[-0.],0.0,[0.]
2010,[-6.11189051e-05],10000,[-0.],0.0,[0.]
2011,[-4.96641384e-05],10000,[-0.],0.0,[0.]
2012,[-4.035621e-05],10000,[-0.],0.0,[0.]
2013,[-3.27927624e-05],10000,[-0.],0.0,[0.]
2014,[-2.66468458e-05],10000,[-0.],0.0,[0.]
2015,[-2.16527867e-05],10000,[-0.],0.0,[0.]
2016,[-1.75947043e-05],10000,[-0.],0.0,[0.]
2017,[-1.42971782e-05],10000,[-0.],0.0,[0.]
2018,[-1.16176654e-05],10000,[-0.],0.0,[0.]
2019,[-9.4403385e-06],10000,[-0.],0.0,[0.]
2020,[-7.67107869e-06],10000,[-0.],0.0,[0.]
2021,[-6.23340677e-06],10000,[-0.],0.0,[0.]
2022,[-5.06517734e-06],10000,[-0.],0.0,[0.]
2023,[-4.11589221e-06],10000,[-0.],0.0,[0.]
2024,[-3.34451752e-06],10000,[-0.],0.0,[0.]
2025,[-2.71770994e-06],10000,[-0.],0.0,[0.]
2026,[-2.20837523e-06],10000,[-0.],0.0,[0.]
2027,[-1.79449713e-06],10000,[-0.],0.0,[0.]
2028,[-1.45818559e-06],10000,[-0.],0.0,[0.]
2029,[-1.18490345e-06],10000,[-0.],0.0,[0.]
2030,[-8.6021998e-07],10000,[-0.],0.0,[0.]
2031,[-7.02576683e-07],10000,[-0.],0.0,[0.]
2032,[-5.85382917e-07],10000,[-0.],0.0,[0.]
2033,[-4.89266933e-07],10000,[-0.],0.0,[0.]
2034,[-4.09130002e-07],10000,[-0.],0.0,[0.]
2035,[-3.4214342e-07],10000,[-0.],0.0,[0.]
2036,[-2.86127059e-07],10000,[-0.],0.0,[0.]
2037,[-2.39281615e-07],10000,[-0.],0.0,[0.]
2038,[-2.00105387e-07],10000,[-0.],0.0,[0.]
2039,[-1.67342876e-07],10000,[-0.],0.0,[0.]
2040,[-1.39944134e-07],10000,[-0.],0.0,[0.]
2041,[-1.17031085e-07],10000,[-0.],0.0,[0.]
2042,[-9.78693877e-08],10000,[-0.],0.0,[0.]
2043,[-8.18449057e-08],10000,[-0.],0.0,[0.]
2044,[-6.84440367e-08],10000,[-0.],0.0,[0.]
2045,[-5.72372544e-08],10000,[-0.],0.0,[0.]
2046,[-4.78653481e-08],10000,[-0.],0.0,[0.]
2047,[-4.00279113e-08],10000,[-0.],0.0,[0.]
2048,[-3.3473718e-08],10000,[-0.],0.0,[0.]
2049,[-2.79926698e-08],10000,[-0.],0.0,[0.]
2050,[-2.34090645e-08],10000,[-0.],0.0,[0.]
2051,[-1.95759657e-08],10000,[-0.],0.0,[0.]
2052,[-1.63704931e-08],10000,[-0.],0.0,[0.]
2053,[-1.36898841e-08],10000,[-0.],0.0,[0.]
2054,[-1.14482013e-08],10000,[-0.],0.0,[0.]
2055,[-9.57357713e-09],10000,[-0.],0.0,[0.]
2056,[-8.00591083e-09],10000,[-0.],0.0,[0.]
2057,[-6.69494132e-09],10000,[-0.],0.0,[0.]
2058,[-5.59863782e-09],10000,[-0.],0.0,[0.]
2059,[-4.68185064e-09],10000,[-0.],0.0,[0.]
2060,[-3.91518529e-09],10000,[-0.],0.0,[0.]
2061,[-3.27406069e-09],10000,[-0.],0.0,[0.]
2062,[-2.73791984e-09],10000,[-0.],0.0,[0.]
2063,[-2.28957253e-09],10000,[-0.],0.0,[0.]
2064,[-1.91464265e-09],10000,[-0.],0.0,[0.]
2065,[-1.60110857e-09],10000,[-0.],0.0,[0.]
2066,[-1.33891639e-09],10000,[-0.],0.0,[0.]
2067,[-1.11965928e-09],10000,[-0.],0.0,[0.]
2068,[-9.36306425e-10],10000,[-0.],0.0,[0.]
2069,[-7.82978601e-10],10000,[-0.],0.0,[0.]
2070,[-6.54758956e-10],10000,[-0.],0.0,[0.]
2071,[-5.47536048e-10],10000,[-0.],0.0,[0.]
2072,[-4.57871753e-10],10000,[-0.],0.0,[0.]
2073,[-3.82890507e-10],10000,[-0.],0.0,[0.]
2074,[-3.20188095e-10],10000,[-0.],0.0,[0.]
2075,[-2.67753836e-10],10000,[-0.],0.0,[0.]
2076,[-2.2390607e-10],10000,[-0.],0.0,[0.]
2077,[-1.87238792e-10],10000,[-0.],0.0,[0.]
2078,[-1.56576078e-10],10000,[-0.],0.0,[0.]
2079,[-1.30934998e-10],10000,[-0.],0.0,[0.]
2080,[-1.09492715e-10],10000,[-0.],0.0,[0.]
2081,[-9.15619154e-11],10000,[-0.],0.0,[0.]
2082,[-7.65674493e-11],10000,[-0.],0.0,[0.]
2083,[-6.40283638e-11],10000,[-0.],0.0,[0.]
2084,[-5.35429151e-11],10000,[-0.],0.0,[0.]
2085,[-4.47744738e-11],10000,[-0.],0.0,[0.]
2086,[-3.7441981e-11],10000,[-0.],0.0,[0.]
2087,[-3.13103095e-11],10000,[-0.],0.0,[0.]
2088,[-2.61827393e-11],10000,[-0.],0.0,[0.]
2089,[-2.18949338e-11],10000,[-0.],0.0,[0.]
2090,[-1.83094034e-11],10000,[-0.],0.0,[0.]
2091,[-1.53107608e-11],10000,[-0.],0.0,[0.]
2092,[-1.28032926e-11],10000,[-0.],0.0,[0.]
2093,[-1.07067796e-11],10000,[-0.],0.0,[0.]
2094,[-8.95326933e-12],10000,[-0.],0.0,[0.]
2095,[-7.48695823e-12],10000,[-0.],0.0,[0.]
2096,[-6.2609343e-12],10000,[-0.],0.0,[0.]
2097,[-5.23563264e-12],10000,[-0.],0.0,[0.]
2098,[-4.37825887e-12],10000,[-0.],0.0,[0.]
2099,[-3.66131772e-12],10000,[-0.],0.0,[0.]
2100,[-3.06165773e-12],10000,[-0.],0.0,[0.]
2101,[-2.56029435e-12],10000,[-0.],0.0,[0.]
2102,[-2.14098626e-12],10000,[-0.],0.0,[0.]
2103,[-1.79032882e-12],10000,[-0.],0.0,[0.]
2104,[-1.49711397e-12],10000,[-0.],0.0,[0.]
2105,[-1.25204743e-12],10000,[-0.],0.0,[0.]
2106,[-1.04699263e-12],10000,[-0.],0.0,[0.]
2107,[-8.75492969e-13],10000,[-0.],0.0,[0.]
2108,[-7.32145162e-13],10000,[-0.],0.0,[0.]
2109,[-6.12242941e-13],10000,[-0.],0.0,[0.]
2110,[-5.1202833e-13],10000,[-0.],0.0,[0.]
2111,[-4.27989806e-13],10000,[-0.],0.0,[0.]
2112,[-3.58165528e-13],10000,[-0.],0.0,[0.]
2113,[-2.99541351e-13],10000,[-0.],0.0,[0.]
2114,[-2.50172934e-13],10000,[-0.],0.0,[0.]
2115,[-2.09239152e-13],10000,[-0.],0.0,[0.]
2116,[-1.74935959e-13],10000,[-0.],0.0,[0.]
2117,[-1.46250126e-13],10000,[-0.],0.0,[0.]
2118,[-1.22399645e-13],10000,[-0.],0.0,[0.]
2119,[-1.02294485e-13],10000,[-0.],0.0,[0.]
2120,[-8.55121453e-14],10000,[-0.],0.0,[0.]
2121,[-7.14611311e-14],10000,[-0.],0.0,[0.]
2122,[-5.97290346e-14],10000,[-0.],0.0,[0.]
2123,[-5.0119552e-14],10000,[-0.],0.0,[0.]
2124,[-4.19015374e-14],10000,[-0.],0.0,[0.]
2125,[-3.48924883e-14],10000,[-0.],0.0,[0.]
2126,[-2.91318874e-14],10000,[-0.],0.0,[0.]
2127,[-2.4583963e-14],10000,[-0.],0.0,[0.]
2128,[-2.05849556e-14],10000,[-0.],0.0,[0.]
2129,[-1.71454121e-14],10000,[-0.],0.0,[0.]
2130,[-1.4445106e-14],10000,[-0.],0.0,[0.]
2131,[-1.20994904e-14],10000,[-0.],0.0,[0.]
2132,[-9.93044643e-15],10000,[-0.],0.0,[0.]
2133,[-8.45372143e-15],10000,[-0.],0.0,[0.]
2134,[-8.45372143e-15],10000,[-0.],0.0,[0.]
2135,[0.],10000,[-0.],0.0,[0.]
2136,[0.],10000,[-0.],0.0,[0.]
2137,[0.],10000,[-0.],0.0,[0.]
2138,[0.],10000,[-0.],0.0,[0.]
2139,[0.],10000,[-0.],0.0,[0.]
2140,[0.],10000,[-0.],0.0,[0.]
2141,[0.],10000,[-0.],0.0,[0.]
2142,[0.],10000,[-0.],0.0,[0.]
2143,[-8.99546029e-20],10000,[-0.],0.0,[0.]
2144,[-8.99750244e-20],10000,[-0.],0.0,[0.]
2145,[-8.99750291e-20],10000,[-0.],0.0,[0.]
2146,[-8.99750291e-20],10000,[-0.],0.0,[0.]
2147,[-8.99750291e-20],10000,[-0.],0.0,[0.]
2148,[-8.99750291e-20],10000,[-0.],0.0,[0.]
2149,[-8.99750291e-20],10000,[-0.],0.0,[0.]
2150,[-6.8867859e-08],10000,[-0.],0.0,[0.]
2151,[-7.03119681e-08],10000,[-0.],0.0,[0.]
2152,[-7.02642256e-08],10000,[-0.],0.0,[0.]
2153,[-7.02256899e-08],10000,[-0.],0.0,[0.]
2154,[-7.01948616e-08],10000,[-0.],0.0,[0.]
2155,[-7.01701993e-08],10000,[-0.],0.0,[0.]
2156,[-7.01504698e-08],10000,[-0.],0.0,[0.]
2157,[-2.24913534e-08],10000,[-0.],0.0,[0.]
2158,[6.35894931e-07],10000,[0.],0.0,[0.]
2159,[1.41327387e-07],10000,[0.],0.0,[0.]
2160,[-4.47317195e-09],10000,[-0.],0.0,[0.]
2161,[-3.41179386e-08],10000,[-0.],0.0,[0.]
2162,[-3.53798312e-08],10000,[-0.],0.0,[0.]
2163,[-3.08062669e-08],10000,[-0.],0.0,[0.]
2164,[-2.57016356e-08],10000,[-0.],0.0,[0.]
2165,[-2.11858807e-08],10000,[-0.],0.0,[0.]
2166,[-1.74000586e-08],10000,[-0.],0.0,[0.]
2167,[-1.42732122e-08],10000,[-0.],0.0,[0.]
2168,[-1.17021481e-08],10000,[-0.],0.0,[0.]
2169,[-9.59121037e-09],10000,[-0.],0.0,[0.]
2170,[-7.85911734e-09],10000,[-0.],0.0,[0.]
2171,[-6.43838589e-09],10000,[-0.],0.0,[0.]
2172,[-5.27336823e-09],10000,[-0.],0.0,[0.]
2173,[-4.31827662e-09],10000,[-0.],0.0,[0.]
2174,[-3.53546829e-09],10000,[-0.],0.0,[0.]
2175,[-2.89401148e-09],10000,[-0.],0.0,[0.]
2176,[-2.36849741e-09],10000,[-0.],0.0,[0.]
2177,[-1.93806133e-09],10000,[-0.],0.0,[0.]
2178,[-1.58557337e-09],10000,[-0.],0.0,[0.]
2179,[-1.2969756e-09],10000,[-0.],0.0,[0.]
2180,[-1.06073274e-09],10000,[-0.],0.0,[0.]
2181,[-8.67383365e-10],10000,[-0.],0.0,[0.]
2182,[-7.09168299e-10],10000,[-0.],0.0,[0.]
2183,[-5.79725773e-10],10000,[-0.],0.0,[0.]
2184,[-4.73841296e-10],10000,[-0.],0.0,[0.]
2185,[-3.87241706e-10],10000,[-0.],0.0,[0.]
2186,[-3.16425673e-10],10000,[-0.],0.0,[0.]
2187,[-2.58525778e-10],10000,[-0.],0.0,[0.]
2188,[-2.11193379e-10],10000,[-0.],0.0,[0.]
2189,[-1.72505122e-10],10000,[-0.],0.0,[0.]
2190,[-1.40886909e-10],10000,[-0.],0.0,[0.]
2191,[-1.09984863e-10],10000,[-0.],0.0,[0.]
2192,[-8.98845191e-11],10000,[-0.],0.0,[0.]
2193,[-7.40157108e-11],10000,[-0.],0.0,[0.]
2194,[-6.10401391e-11],10000,[-0.],0.0,[0.]
2195,[-5.03667419e-11],10000,[-0.],0.0,[0.]
2196,[-4.15757662e-11],10000,[-0.],0.0,[0.]
2197,[-3.43313173e-11],10000,[-0.],0.0,[0.]
2198,[-2.83593085e-11],10000,[-0.],0.0,[0.]
2199,[-2.34341296e-11],10000,[-0.],0.0,[0.]
2200,[-1.9370959e-11],10000,[-0.],0.0,[0.]
2201,[-1.60174411e-11],10000,[-0.],0.0,[0.]
2202,[-1.32489767e-11],10000,[-0.],0.0,[0.]
2203,[-1.09626061e-11],10000,[-0.],0.0,[0.]
2204,[-9.07362552e-12],10000,[-0.],0.0,[0.]
2205,[-7.51221379e-12],10000,[-0.],0.0,[0.]
2206,[-6.22163269e-12],10000,[-0.],0.0,[0.]
2207,[-5.15407223e-12],10000,[-0.],0.0,[0.]
2208,[-4.2711692e-12],10000,[-0.],0.0,[0.]
2209,[-3.54012489e-12],10000,[-0.],0.0,[0.]
2210,[-2.93547376e-12],10000,[-0.],0.0,[0.]
2211,[-2.43462809e-12],10000,[-0.],0.0,[0.]
2212,[-2.01961596e-12],10000,[-0.],0.0,[0.]
2213,[-1.67568712e-12],10000,[-0.],0.0,[0.]
2214,[-1.39098599e-12],10000,[-0.],0.0,[0.]
2215,[-1.1545717e-12],10000,[-0.],0.0,[0.]
2216,[-9.5887101e-13],10000,[-0.],0.0,[0.]
2217,[-7.96527335e-13],10000,[-0.],0.0,[0.]
2218,[-6.61542975e-13],10000,[-0.],0.0,[0.]
2219,[-5.49736949e-13],10000,[-0.],0.0,[0.]
2220,[-4.5719281e-13],10000,[-0.],0.0,[0.]
2221,[-3.80001473e-13],10000,[-0.],0.0,[0.]
2222,[-3.15966058e-13],10000,[-0.],0.0,[0.]
2223,[-2.62698077e-13],10000,[-0.],0.0,[0.]
2224,[-2.18510493e-13],10000,[-0.],0.0,[0.]
2225,[-1.81779991e-13],10000,[-0.],0.0,[0.]
2226,[-1.51157087e-13],10000,[-0.],0.0,[0.]
2227,[-1.25985907e-13],10000,[-0.],0.0,[0.]
2228,[-1.04718802e-13],10000,[-0.],0.0,[0.]
2229,[-8.69967573e-14],10000,[-0.],0.0,[0.]
2230,[-7.25364632e-14],10000,[-0.],0.0,[0.]
2231,[-6.06118633e-14],10000,[-0.],0.0,[0.]
2232,[-5.0528234e-14],10000,[-0.],0.0,[0.]
2233,[-4.19543862e-14],10000,[-0.],0.0,[0.]
2234,[-3.50418854e-14],10000,[-0.],0.0,[0.]
2235,[-2.92068904e-14],10000,[-0.],0.0,[0.]
2236,[-2.44387652e-14],10000,[-0.],0.0,[0.]
2237,[-2.03233297e-14],10000,[-0.],0.0,[0.]
2238,[-1.69373894e-14],10000,[-0.],0.0,[0.]
2239,[-1.41888928e-14],10000,[-0.],0.0,[0.]
2240,[-1.1638859e-14],10000,[-0.],0.0,[0.]
2241,[-9.64250089e-15],10000,[-0.],0.0,[0.]
2242,[-8.19612199e-15],10000,[-0.],0.0,[0.]
2243,[-6.86999036e-15],10000,[-0.],0.0,[0.]
2244,[-5.68373431e-15],10000,[-0.],0.0,[0.]
2245,[-4.7929673e-15],10000,[-0.],0.0,[0.]
2246,[-3.95672247e-15],10000,[-0.],0.0,[0.]
2247,[-3.3565659e-15],10000,[-0.],0.0,[0.]
2248,[-2.686126e-15],10000,[-0.],0.0,[0.]
2249,[-2.41775699e-15],10000,[-0.],0.0,[0.]
2250,[-2.01499866e-15],10000,[-0.],0.0,[0.]
2251,[-1.71122834e-15],10000,[-0.],0.0,[0.]
2252,[-1.39140327e-15],10000,[-0.],0.0,[0.]
2253,[-1.24994553e-15],10000,[-0.],0.0,[0.]
2254,[-1.06736149e-15],10000,[-0.],0.0,[0.]
2255,[-8.5560694e-16],10000,[-0.],0.0,[0.]
2256,[-7.92107793e-16],10000,[-0.],0.0,[0.]
2257,[-7.22335452e-16],10000,[-0.],0.0,[0.]
2258,[-4.26838422e-16],10000,[-0.],0.0,[0.]
2259,[-2.77246143e-16],10000,[-0.],0.0,[0.]
2260,[-2.42603594e-16],10000,[-0.],0.0,[0.]
2261,[-1.8672145e-16],10000,[-0.],0.0,[0.]
2262,[-1.45593238e-16],10000,[-0.],0.0,[0.]
2263,[-1.81005626e-16],10000,[-0.],0.0,[0.]
2264,[-2.43552636e-16],10000,[-0.],0.0,[0.]
2265,[-2.2028843e-16],10000,[-0.],0.0,[0.]
2266,[-1.67766143e-16],10000,[-0.],0.0,[0.]
2267,[-1.99414525e-16],10000,[-0.],0.0,[0.]
2268,[-2.00274524e-16],10000,[-0.],0.0,[0.]
2269,[-2.15078381e-16],10000,[-0.],0.0,[0.]
2270,[-1.62761404e-16],10000,[-0.],0.0,[0.]
2271,[-1.89824539e-16],10000,[-0.],0.0,[0.]
2272,[-1.51917238e-16],10000,[-0.],0.0,[0.]
2273,[-1.99299811e-16],10000,[-0.],0.0,[0.]
2274,[-2.00080652e-16],10000,[-0.],0.0,[0.]
2275,[-1.9533993e-16],10000,[-0.],0.0,[0.]
2276,[-2.35783908e-16],10000,[-0.],0.0,[0.]
2277,[-2.167082e-16],10000,[-0.],0.0,[0.]
2278,[-1.73707651e-16],10000,[-0.],0.0,[0.]
2279,[-2.97322268e-16],10000,[-0.],0.0,[0.]
2280,[-2.13829016e-16],10000,[-0.],0.0,[0.]
2281,[-2.40230802e-16],10000,[-0.],0.0,[0.]
2282,[-2.86484001e-16],10000,[-0.],0.0,[0.]
2283,[-1.49606429e-16],10000,[-0.],0.0,[0.]
2284,[-2.32144298e-16],10000,[-0.],0.0,[0.]
2285,[-2.39933819e-16],10000,[-0.],0.0,[0.]
2286,[-1.57443542e-16],10000,[-0.],0.0,[0.]
2287,[-2.15706366e-16],10000,[-0.],0.0,[0.]
2288,[-3.31613086e-16],10000,[-0.],0.0,[0.]
2289,[-2.49893852e-16],10000,[-0.],0.0,[0.]
2290,[-2.31610573e-16],10000,[-0.],0.0,[0.]
2291,[-3.06029711e-16],10000,[-0.],0.0,[0.]
2292,[-2.61879211e-16],10000,[-0.],0.0,[0.]
2293,[-2.064801e-16],10000,[-0.],0.0,[0.]
2294,[-3.01043113e-16],10000,[-0.],0.0,[0.]
2295,[-2.33494019e-16],10000,[-0.],0.0,[0.]
2296,[-2.79087514e-16],10000,[-0.],0.0,[0.]
2297,[-1.60232789e-16],10000,[-0.],0.0,[0.]
2298,[-1.96753137e-16],10000,[-0.],0.0,[0.]
2299,[-2.63384856e-16],10000,[-0.],0.0,[0.]
2300,[-1.78757175e-16],10000,[-0.],0.0,[0.]
2301,[0.],10000,[-0.],0.0,[0.]
2302,[7.05975081e-06],10000,[0.11706011],[-1028.96985742],[8.30210849e-07]
2303,[5.0050889e-05],10000,[-0.01703398],[-6885.15596976],[-8.52648456e-07]
2304,[0.0001051],10000,[0.0151153],[-4164.05674714],[1.58879076e-06]
2305,[0.00024263],10000,[0.0002169],[-8760605.09128128],[5.26263402e-08]
2306,[0.00031945],10000,[-0.00037888],[-2180673.27188627],[-1.21033762e-07]
2307,[0.00036235],10000,[-0.00033816],[-2413358.87852907],[-1.22532229e-07]
2308,[0.00038628],10000,[-0.00027238],[-3489386.1827551],[-1.05214678e-07]
2309,[0.00039962],10000,[-0.00022106],[-5120512.95740678],[-8.83418861e-08]
2310,[0.00040704],10000,[-0.00018163],[-7446947.14752297],[-7.39316108e-08]
2311,[0.00041116],10000,[-0.00015043],[-10748172.58932457],[-6.18496283e-08]
2312,[0.00041343],10000,[-0.00012517],[-15438679.49568973],[-5.17482619e-08]
2313,[0.00041467],10000,[-0.00010444],[-22110545.79281896],[-4.33064584e-08]
2314,[0.00041534],10000,[-8.72824558e-05],[-31603960.72520916],[-3.62519631e-08]
2315,[0.00041569],10000,[-7.30273744e-05],[-45108553.37263465],[-3.03567598e-08]
2316,[0.00041586],10000,[-6.11506916e-05],[-64305469.19503307],[-2.5430255e-08]
2317,[0.],10000,[-6.11506916e-05],[-inf],[0.]
2318,[-0.00035038],10000,[0.00725516],[5422.03286138],[-2.54208895e-06]
2319,[-0.00021982],10000,[-0.00164828],[167443.04245307],[3.62328546e-07]
2320,[-0.00025455],10000,[-0.00394509],[25241.62954078],[1.00421367e-06]
2321,[-0.00025692],10000,[0.00270948],[53018.16674721],[-6.96129275e-07]
2322,[-0.00019395],10000,[0.00070069],[1050145.92401545],[-1.35901517e-07]
2323,[-0.0001938],10000,[0.00111137],[417760.51677664],[-2.153842e-07]
2324,[-0.00019368],10000,[0.0010519],[466624.36224616],[-2.03732299e-07]
2325,[-0.00030172],10000,[0.00075286],[584748.03022214],[-2.27153732e-07]
2326,[-0.00036197],10000,[0.00054447],[931894.2439184],[-1.97086088e-07]
2327,[-0.00039557],10000,[0.00041853],[1443188.47589204],[-1.65557725e-07]
2328,[-0.00019348],10000,[0.00062269],[1332949.88272666],[-1.20479613e-07]
2329,[-0.00030137],10000,[0.0007611],[572807.55901395],[-2.29375727e-07]
2330,[-0.00036159],10000,[0.00057623],[832915.00644074],[-2.08356457e-07]
2331,[-0.0003952],10000,[0.0004461],[1271529.38965602],[-1.76297018e-07]
2332,[-0.00041396],10000,[0.00035661],[1899559.44883509],[-1.47623338e-07]
2333,[-0.00042445],10000,[0.00029075],[2786914.0460283],[-1.23409688e-07]
2334,[-0.00043031],10000,[0.00023968],[4045453.44548526],[-1.03134726e-07]
2335,[-0.00043359],10000,[0.00019876],[5838081.24291528],[-8.61794156e-08]
2336,[-0.00043543],10000,[0.00016536],[8398916.27552106],[-7.20027372e-08]
2337,[-0.00019343],10000,[0.00027059],[7060790.08725645],[-5.23401643e-08]
2338,[-0.00019318],10000,[0.00116799],[379448.6075238],[-2.25635335e-07]
2339,[-0.00019317],10000,[0.00104005],[478572.31865005],[-2.00907576e-07]
2340,[-0.00019316],10000,[0.00105827],[462268.38570652],[-2.04413949e-07]
2341,[-0.00019315],10000,[0.00105565],[464590.52355756],[-2.03896965e-07]
2342,[-0.00019314],10000,[0.001056],[464301.57972472],[-2.03955209e-07]
2343,[-0.00019313],10000,[0.00105594],[464381.35895567],[-2.03932742e-07]
2344,[0.],10000,[0.00105594],[-inf],[0.]
2345,[-0.00019312],10000,[0.00088895],[655244.57055484],[-1.71678904e-07]
2346,[-0.0001931],10000,[0.00107973],[444201.47507053],[-2.08499952e-07]
2347,[0.00021194],10000,[0.00096194],[-509897.76225559],[2.03876507e-07]
2348,[-0.00020981],10000,[-0.00249408],[76623.16134311],[5.23273549e-07]
2349,[-0.00015163],10000,[-0.00030621],[7033706.3523097],[4.64301438e-08]
2350,[0.00036109],10000,[-0.0003133],[-2821299.57590533],[-1.1313184e-07]
2351,[0.],10000,[-0.0003133],[-inf],[0.]
2352,[-0.00011503],10000,[0.00244816],[145048.7374758],[-2.81608348e-07]
2353,[0.],10000,[0.00244816],[-inf],[0.]
2354,[0.00015827],10000,[-0.00071219],[-1245667.9430117],[-1.12719785e-07]
